fiscal_year,source_file,source_column,canonical_column,disposition
2026,h2b_2026.xlsx,CAP_EXEMPT_WORKERS,,dropped: H-2B cap breakdown
2026,h2b_2026.xlsx,CAP_SUBJECT_WORKERS,,dropped: H-2B cap breakdown
2026,h2b_2026.xlsx,DAILY_TRANSPORTATION,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,DEDUCTIONS_FROM_PAY,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,EMAIL_TO_APPLY,,dropped: job application contact
2026,h2b_2026.xlsx,EMERGENCY_FILING_PWD_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2026,h2b_2026.xlsx,EMPLOYER_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,EMPLOYER_FEIN,,dropped: phone / employer identifier
2026,h2b_2026.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2026,h2b_2026.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2026,h2b_2026.xlsx,EMPLOYER_POC_ADDRESS1,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_ADDRESS2,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_CITY,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_COUNTRY,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_EMAIL,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_FIRST_NAME,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_JOB_TITLE,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_LAST_NAME,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_MIDDLE_NAME,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_PHONE,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_PHONE_EXT,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_POSTAL_CODE,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_PROVINCE,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_POC_STATE,,dropped: employer point-of-contact personal details
2026,h2b_2026.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2026,h2b_2026.xlsx,EMP_CLIENT_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,EMP_MSPA_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,EMP_PROVIDED_TOOLS_EQUIPMENT,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,FOREIGN_LABOR_RECRUITER,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,FRIDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,HOURLY_SCHEDULE_BEGIN,,dropped: hourly work schedule
2026,h2b_2026.xlsx,HOURLY_SCHEDULE_END,,dropped: hourly work schedule
2026,h2b_2026.xlsx,JOB_CONTRACT_EXISTS,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,JOB_ORDER_TO_SWA,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,LAWFIRM_BUSINESS_FEIN,,dropped: phone / employer identifier
2026,h2b_2026.xlsx,MONDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,NAME_OF_HIGHEST_STATE_COURT,,dropped: attorney bar detail
2026,h2b_2026.xlsx,ON_THE_JOB_TRAINING_AVAILABLE,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2026,h2b_2026.xlsx,OVERTIME_AVAILABLE,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,PHONE_TO_APPLY,,dropped: job application contact
2026,h2b_2026.xlsx,PREPARER_BUSINESS_NAME,,dropped: form preparer personal details
2026,h2b_2026.xlsx,PREPARER_EMAIL,,dropped: form preparer personal details
2026,h2b_2026.xlsx,PREPARER_FEIN,,dropped: form preparer personal details
2026,h2b_2026.xlsx,PREPARER_FIRST_NAME,,dropped: form preparer personal details
2026,h2b_2026.xlsx,PREPARER_LAST_NAME,,dropped: form preparer personal details
2026,h2b_2026.xlsx,PREPARER_MIDDLE_INITIAL,,dropped: form preparer personal details
2026,h2b_2026.xlsx,SATURDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,SPECIAL_REQUIREMENTS,,dropped: H-2 job-condition detail
2026,h2b_2026.xlsx,STATE_OF_HIGHEST_COURT,,dropped: attorney bar detail
2026,h2b_2026.xlsx,SUNDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2026,h2b_2026.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2026,h2b_2026.xlsx,THURSDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,TRAINING_MONTHS,,dropped: H-2 job-condition detail
2026,h2b_2026.xlsx,TUESDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,WEBSITE_TO_APPLY,,dropped: job application contact
2026,h2b_2026.xlsx,WEDNESDAY_HOURS,,dropped: per-weekday hour schedule
2026,h2b_2026.xlsx,WORKSITE_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
